Dev ID,TIME,L1-Voltage,L1-Current,L1-Power,L1-Rev.Power,L1-Energy,L1-Rev.Energy,L1-Power Factor,L2-Voltage,L2-Current,L2-Power,L2-Rev.Power,L2-Energy,L2-Rev.Energy,L2-Power Factor,L3-Voltage,L3-Current,L3-Power,L3-Rev.Power,L3-Energy,L3-Rev.Energy,L3-Power Factor,TOTAL-Current,TOTAL-Power,TOTAL-Rev.Power,TOTAL-Energy,TOTAL-Rev.Energy,Temperature,Column1
1728053249,24-01-2023 19:25,227.7,1.95,408,0,63553203,0,0.92,223.75,0.17,23,0,8366152,0,0.62,220.06,0.29,37,0,10261092,0,0.58,2.41,468,0,82180447,0,-1,
1728053249,24-01-2023 19:24,227.75,0.98,189,0,63553196,0,0.85,223.07,0.16,21,0,8366152,0,0.6,220.19,0.29,37,0,10261091,0,0.58,1.43,247,0,82180439,0,-1,
1728053249,24-01-2023 19:23,225.84,1.82,374,0,63553190,0,0.91,225.87,0.16,21,0,8366151,0,0.6,220.93,0.3,38,0,10261091,0,0.58,2.28,433,0,82180432,0,-1,
1728053249,24-01-2023 19:22,226.39,1.77,368,0,63553184,0,0.92,224.36,0.16,21,0,8366151,0,0.6,220.48,0.3,38,0,10261090,0,0.58,2.23,427,0,82180425,0,-1,
1728053249,24-01-2023 19:21,227.6,1.76,368,0,63553178,0,0.92,223.85,0.16,22,0,8366151,0,0.62,220.99,0.29,38,0,10261089,0,0.6,2.21,428,0,82180418,0,-1,
1728053249,24-01-2023 19:20,229.49,1.77,373,0,63553172,0,0.92,224.33,0.16,22,0,8366150,0,0.62,217.72,0.29,37,0,10261089,0,0.59,2.22,432,0,82180411,0,-1,
1728053249,24-01-2023 19:19,229.74,1.84,388,0,63553165,0,0.92,222.26,0.17,23,0,8366150,0,0.62,219.71,0.29,37,0,10261088,0,0.59,2.3,448,0,82180403,0,-1,
1728053249,24-01-2023 19:18,227.6,1.81,378,0,63553159,0,0.92,225.06,0.16,22,0,8366150,0,0.62,220.66,0.29,37,0,10261088,0,0.58,2.26,437,0,82180397,0,-1,
1728053249,24-01-2023 19:17,226.88,1.77,369,0,63553153,0,0.92,227,0.16,23,0,8366149,0,0.64,217.84,0.29,36,0,10261087,0,0.58,2.22,428,0,82180389,0,-1,
1728053249,24-01-2023 19:16,225.41,1.76,364,0,63553146,0,0.92,230.99,0.16,19,0,8366149,0,0.52,216.24,0.29,37,0,10261086,0,0.6,2.21,420,0,82180381,0,-1,
1728053249,24-01-2023 19:15,229.27,1.76,371,0,63553140,0,0.92,225.04,0.16,22,0,8366148,0,0.62,217.39,0.29,37,0,10261086,0,0.6,2.21,430,0,82180374,0,-1,
1728053249,24-01-2023 19:14,230.13,1.84,389,0,63553134,0,0.92,223.1,0.16,21,0,8366148,0,0.6,217.7,0.29,37,0,10261085,0,0.59,2.29,447,0,82180367,0,-1,
1728053249,24-01-2023 19:13,224.39,1.81,373,0,63553127,0,0.92,227.3,0.16,21,0,8366148,0,0.6,219.51,0.29,37,0,10261084,0,0.59,2.26,431,0,82180359,0,-1,
1728053249,24-01-2023 19:12,225.55,1.77,367,0,63553121,0,0.92,229.17,0.16,22,0,8366147,0,0.6,218.42,0.29,36,0,10261084,0,0.58,2.22,425,0,82180352,0,-1,
1728053249,24-01-2023 19:11,224.18,1.78,367,0,63553115,0,0.92,229.59,0.16,23,0,8366147,0,0.63,219.14,0.28,37,0,10261083,0,0.61,2.22,427,0,82180345,0,-1,
1728053249,24-01-2023 19:10,228.46,1.77,372,0,63553109,0,0.92,221.28,0.17,22,0,8366147,0,0.6,220.34,0.29,38,0,10261082,0,0.6,2.23,432,0,82180338,0,-1,
1728053249,24-01-2023 19:09,227.78,1.84,385,0,63553102,0,0.92,223.66,0.17,23,0,8366146,0,0.62,218.96,0.29,38,0,10261082,0,0.6,2.3,446,0,82180330,0,-1,
1728053249,24-01-2023 19:08,223.79,1.81,372,0,63553096,0,0.92,225.54,0.16,22,0,8366146,0,0.62,219.81,0.29,38,0,10261081,0,0.6,2.26,432,0,82180323,0,-1,
1728053249,24-01-2023 19:07,222.87,1.84,377,0,63553089,0,0.92,226.72,0.16,22,0,8366145,0,0.62,219.11,0.28,37,0,10261081,0,0.61,2.28,436,0,82180315,0,-1,
1728053249,24-01-2023 19:06,225.74,1.77,367,0,63553083,0,0.92,224.52,0.16,22,0,8366145,0,0.62,218.85,0.29,38,0,10261080,0,0.61,2.22,427,0,82180308,0,-1,
1728053249,24-01-2023 19:05,225.84,1.78,369,0,63553077,0,0.92,221.98,0.17,23,0,8366145,0,0.62,220.42,0.29,38,0,10261079,0,0.61,2.24,430,0,82180301,0,-1,
1728053249,24-01-2023 19:04,225.35,1.84,381,0,63553071,0,0.92,222.93,0.16,21,0,8366144,0,0.6,218.85,0.29,38,0,10261079,0,0.61,2.29,440,0,82180294,0,-1,
1728053249,24-01-2023 19:03,224.61,1.82,376,0,63553064,0,0.92,223.61,0.16,21,0,8366144,0,0.6,219.97,0.29,38,0,10261078,0,0.61,2.27,435,0,82180286,0,-1,
1728053249,24-01-2023 19:02,223.84,1.79,368,0,63553058,0,0.92,224.93,0.16,22,0,8366144,0,0.62,220.52,0.29,38,0,10261077,0,0.6,2.24,428,0,82180279,0,-1,
1728053249,24-01-2023 19:01,226.58,1.78,371,0,63553052,0,0.92,221.84,0.16,21,0,8366143,0,0.6,219.2,0.29,38,0,10261077,0,0.6,2.23,430,0,82180272,0,-1,
1728053249,24-01-2023 19:00,228.36,2.04,433,0,63553045,0,0.93,221.44,0.16,21,0,8366143,0,0.6,217.47,0.28,37,0,10261076,0,0.61,2.48,491,0,82180264,0,-1,
1728053249,24-01-2023 18:59,230.43,2.13,451,0,63553037,0,0.92,217.59,0.16,20,0,8366142,0,0.59,219.44,0.29,38,0,10261075,0,0.6,2.58,509,0,82180254,0,-1,
1728053249,24-01-2023 18:58,228.65,2.08,442,0,63553030,0,0.93,221.39,0.16,21,0,8366142,0,0.6,219.34,0.29,37,0,10261075,0,0.59,2.53,500,0,82180247,0,-1,
1728053249,24-01-2023 18:57,228.6,1.81,380,0,63553023,0,0.92,224.4,0.16,21,0,8366142,0,0.6,217.53,0.28,32,0,10261074,0,0.54,2.25,433,0,82180239,0,-1,
1728053249,24-01-2023 18:56,229.08,2.08,438,0,63553015,0,0.92,225.93,0.16,21,0,8366141,0,0.6,215.89,0.81,66,0,10261073,0,0.38,3.05,525,0,82180229,0,-1,
1728053249,24-01-2023 18:55,228.85,2.07,435,0,63553008,0,0.92,226.03,0.16,22,0,8366141,0,0.62,217.79,0.78,67,0,10261072,0,0.4,3.01,524,0,82180221,0,-1,
1728053249,24-01-2023 18:54,228.11,2.07,434,0,63553001,0,0.92,228.22,0.16,23,0,8366141,0,0.63,217.29,0.78,67,0,10261071,0,0.4,3.01,524,0,82180213,0,-1,
1728053249,24-01-2023 18:53,227.47,2.19,463,0,63552993,0,0.93,227.88,0.16,22,0,8366140,0,0.62,217.96,0.78,68,0,10261070,0,0.4,3.13,553,0,82180203,0,-1,
1728053249,24-01-2023 18:52,229.83,2.11,450,0,63552985,0,0.93,223.23,0.16,21,0,8366140,0,0.6,219.49,0.79,69,0,10261068,0,0.4,3.06,540,0,82180193,0,-1,
1728053249,24-01-2023 18:51,229.3,2.08,438,0,63552979,0,0.92,224.16,0.16,21,0,8366139,0,0.6,217.73,0.78,67,0,10261067,0,0.4,3.02,526,0,82180185,0,-1,
1728053249,24-01-2023 18:50,230.72,2.09,443,0,63552971,0,0.92,222.5,0.17,22,0,8366139,0,0.6,217.99,0.78,66,0,10261066,0,0.39,3.04,531,0,82180176,0,-1,
1728053249,24-01-2023 18:49,229.62,2.07,437,0,63552964,0,0.92,223.51,0.16,22,0,8366139,0,0.62,220.75,0.79,68,0,10261065,0,0.39,3.02,527,0,82180168,0,-1,
1728053249,24-01-2023 18:48,230.9,2.14,459,0,63552956,0,0.93,222.75,0.17,22,0,8366138,0,0.6,219.3,0.78,68,0,10261064,0,0.4,3.09,549,0,82180158,0,-1,
1728053249,24-01-2023 18:47,229.56,2.2,469,0,63552948,0,0.93,224.5,0.16,22,0,8366138,0,0.62,220.76,0.79,69,0,10261063,0,0.4,3.15,560,0,82180149,0,-1,
1728053249,24-01-2023 18:46,229.87,1.83,387,0,63552941,0,0.92,223.77,0.16,22,0,8366138,0,0.62,219.88,0.79,69,0,10261061,0,0.4,2.78,478,0,82180140,0,-1,
1728053249,24-01-2023 18:45,224.98,2.09,437,0,63552934,0,0.93,226.25,0.16,21,0,8366137,0,0.6,222.43,0.78,67,0,10261060,0,0.39,3.03,525,0,82180131,0,-1,
1728053249,24-01-2023 18:44,225.43,2.1,440,0,63552927,0,0.93,223.22,0.16,21,0,8366137,0,0.6,224.08,0.76,68,0,10261059,0,0.4,3.02,529,0,82180123,0,-1,
1728053249,24-01-2023 18:43,224.65,2.1,434,0,63552919,0,0.92,223.29,0.16,22,0,8366136,0,0.62,221.99,0.78,67,0,10261058,0,0.39,3.04,523,0,82180113,0,-1,
1728053249,24-01-2023 18:42,229.94,2.17,464,0,63552912,0,0.93,220.55,0.16,21,0,8366136,0,0.6,223.27,0.78,67,0,10261057,0,0.39,3.11,552,0,82180105,0,-1,
1728053249,24-01-2023 18:41,228.32,2.14,454,0,63552904,0,0.93,224.07,0.16,22,0,8366136,0,0.62,219.17,0.79,69,0,10261056,0,0.4,3.09,545,0,82180096,0,-1,
1728053249,24-01-2023 18:40,230.61,1.87,396,0,63552897,0,0.92,223.28,0.17,23,0,8366135,0,0.62,219.55,0.78,68,0,10261055,0,0.4,2.82,487,0,82180087,0,-1,
1728053249,24-01-2023 18:39,230.33,1.8,381,0,63552889,0,0.92,220.06,0.17,22,0,8366135,0,0.6,221.75,0.78,67,0,10261053,0,0.39,2.75,470,0,82180077,0,-1,
1728053249,24-01-2023 18:38,229.34,1.8,379,0,63552883,0,0.92,219.72,0.17,22,0,8366135,0,0.61,222.57,0.78,67,0,10261052,0,0.39,2.75,468,0,82180070,0,-1,
1728053249,24-01-2023 18:37,231.29,1.88,400,0,63552876,0,0.92,219.96,0.16,21,0,8366134,0,0.6,221.33,0.79,69,0,10261051,0,0.4,2.83,490,0,82180061,0,-1,
1728053249,24-01-2023 18:36,231.46,1.92,408,0,63552870,0,0.92,221.42,0.16,21,0,8366134,0,0.6,219.68,0.78,66,0,10261050,0,0.39,2.86,495,0,82180054,0,-1,
1728053249,24-01-2023 18:35,228.19,1.85,388,0,63552863,0,0.92,226.64,0.16,22,0,8366133,0,0.63,220.55,0.78,68,0,10261049,0,0.4,2.79,478,0,82180045,0,-1,
1728053249,24-01-2023 18:34,232.41,1.73,373,0,63552857,0,0.93,219.38,0.17,22,0,8366133,0,0.61,218.54,0.78,68,0,10261048,0,0.4,2.68,463,0,82180038,0,-1,
1728053249,24-01-2023 18:33,229.83,1.82,384,0,63552851,0,0.92,221.97,0.17,22,0,8366133,0,0.6,218.28,0.78,68,0,10261046,0,0.4,2.77,474,0,82180030,0,-1,
1728053249,24-01-2023 18:32,230.88,1.74,373,0,63552844,0,0.93,221.33,0.17,22,0,8366132,0,0.6,219.32,0.78,68,0,10261045,0,0.4,2.69,463,0,82180021,0,-1,
1728053249,24-01-2023 18:31,228.81,1.89,397,0,63552838,0,0.92,221.68,0.17,23,0,8366132,0,0.62,219.56,0.79,69,0,10261044,0,0.4,2.85,489,0,82180014,0,-1,
1728053249,24-01-2023 18:30,227.82,1.94,406,0,63552831,0,0.92,223.91,0.16,22,0,8366132,0,0.62,219.69,0.78,68,0,10261043,0,0.4,2.88,496,0,82180006,0,-1,
1728053249,24-01-2023 18:29,227.58,1.61,329,0,63552825,0,0.9,224.79,0.16,22,0,8366131,0,0.62,216.52,0.78,67,0,10261042,0,0.4,2.55,418,0,82179998,0,-1,
1728053249,24-01-2023 18:28,228.49,1.83,384,0,63552819,0,0.92,221.16,0.16,21,0,8366131,0,0.6,215.75,0.79,66,0,10261041,0,0.39,2.78,471,0,82179991,0,-1,
1728053249,24-01-2023 18:27,228.18,1.81,379,0,63552812,0,0.92,218.85,0.16,20,0,8366130,0,0.59,219.46,0.78,68,0,10261039,0,0.4,2.75,467,0,82179981,0,-1,
1728053249,24-01-2023 18:26,231.06,1.85,393,0,63552806,0,0.92,215.13,0.16,20,0,8366130,0,0.59,221.46,0.79,69,0,10261038,0,0.4,2.8,482,0,82179974,0,-1,
1728053249,24-01-2023 18:25,229.11,1.91,402,0,63552799,0,0.92,219.96,0.17,21,0,8366130,0,0.57,219.9,0.78,68,0,10261037,0,0.4,2.86,491,0,82179966,0,-1,
1728053249,24-01-2023 18:24,230.63,1.88,398,0,63552792,0,0.92,221.04,0.17,22,0,8366129,0,0.6,218.31,0.77,67,0,10261036,0,0.4,2.82,487,0,82179957,0,-1,
1728053249,24-01-2023 18:23,231.19,1.56,324,0,63552786,0,0.9,218.76,0.17,22,0,8366129,0,0.6,218.84,0.78,68,0,10261035,0,0.4,2.51,414,0,82179950,0,-1,
1728053249,24-01-2023 18:22,227.33,1.85,386,0,63552780,0,0.92,221.73,0.17,21,0,8366129,0,0.58,214.81,0.8,67,0,10261034,0,0.39,2.82,474,0,82179943,0,-1,
1728053249,24-01-2023 18:21,227.01,1.89,394,0,63552774,0,0.92,221.74,0.17,22,0,8366128,0,0.6,215.49,0.79,66,0,10261033,0,0.39,2.85,482,0,82179935,0,-1,
1728053249,24-01-2023 18:20,227.91,1.88,394,0,63552768,0,0.92,220.55,0.17,23,0,8366128,0,0.62,217.78,0.78,67,0,10261032,0,0.4,2.83,484,0,82179928,0,-1,
1728053249,24-01-2023 18:19,227.81,1.93,404,0,63552761,0,0.92,219.26,0.16,20,0,8366128,0,0.59,220.77,0.78,68,0,10261030,0,0.4,2.87,492,0,82179919,0,-1,
1728053249,24-01-2023 18:18,226.62,1.91,398,0,63552754,0,0.92,219.29,0.16,21,0,8366127,0,0.61,222.5,0.78,67,0,10261029,0,0.39,2.85,486,0,82179910,0,-1,
1728053249,24-01-2023 18:17,227.12,1.65,337,0,63552748,0,0.9,222.12,0.17,22,0,8366127,0,0.6,219.98,0.78,70,0,10261028,0,0.41,2.6,429,0,82179903,0,-1,
1728053249,24-01-2023 18:16,229.74,1.87,395,0,63552742,0,0.92,222.44,0.17,23,0,8366126,0,0.62,218.72,0.78,68,0,10261027,0,0.4,2.82,486,0,82179895,0,-1,
1728053249,24-01-2023 18:15,227.89,1.89,396,0,63552735,0,0.92,225.82,0.16,22,0,8366126,0,0.62,216.89,0.78,67,0,10261026,0,0.4,2.83,485,0,82179887,0,-1,
1728053249,24-01-2023 18:14,226.36,1.9,395,0,63552729,0,0.92,230.94,0.16,23,0,8366126,0,0.63,213.75,0.81,69,0,10261025,0,0.4,2.87,487,0,82179880,0,-1,
1728053249,24-01-2023 18:13,228.91,1.97,414,0,63552722,0,0.92,227.83,0.16,22,0,8366125,0,0.62,212.57,0.8,68,0,10261023,0,0.4,2.93,504,0,82179870,0,-1,
1728053249,24-01-2023 18:12,227.33,2.01,420,0,63552715,0,0.92,225.66,0.16,22,0,8366125,0,0.62,213.46,0.81,67,0,10261022,0,0.39,2.98,509,0,82179862,0,-1,
1728053249,24-01-2023 18:11,225.24,1.77,358,0,63552708,0,0.9,226.81,0.16,21,0,8366125,0,0.6,216.83,0.77,66,0,10261021,0,0.4,2.7,445,0,82179854,0,-1,
1728053249,24-01-2023 18:10,228.63,1.9,399,0,63552702,0,0.92,225.54,0.16,22,0,8366124,0,0.62,212.08,0.8,67,0,10261020,0,0.4,2.86,488,0,82179846,0,-1,
1728053249,24-01-2023 18:09,228.26,1.9,398,0,63552695,0,0.92,227.34,0.16,22,0,8366124,0,0.62,211.21,0.8,67,0,10261019,0,0.4,2.86,487,0,82179838,0,-1,
1728053249,24-01-2023 18:08,227.69,1.91,400,0,63552689,0,0.92,230.12,0.16,23,0,8366123,0,0.63,210.07,0.8,67,0,10261018,0,0.4,2.87,490,0,82179830,0,-1,
1728053249,24-01-2023 18:07,226.42,1.98,416,0,63552682,0,0.93,226.02,0.16,22,0,8366123,0,0.62,211.53,0.8,67,0,10261017,0,0.4,2.94,505,0,82179822,0,-1,
1728053249,24-01-2023 18:06,225.36,1.95,408,0,63552675,0,0.93,223.78,0.16,21,0,8366123,0,0.6,211.7,0.81,66,0,10261015,0,0.39,2.92,495,0,82179813,0,-1,
1728053249,24-01-2023 18:05,225.14,1.69,346,0,63552668,0,0.91,225.49,0.16,22,0,8366122,0,0.62,207.83,0.86,69,0,10261014,0,0.39,2.71,437,0,82179804,0,-1,
1728053249,24-01-2023 18:04,225.94,1.93,401,0,63552662,0,0.92,224.04,0.16,22,0,8366122,0,0.62,210.88,0.8,67,0,10261013,0,0.4,2.89,490,0,82179797,0,-1,
1728053249,24-01-2023 18:03,228.32,1.92,403,0,63552655,0,0.92,223.19,0.17,22,0,8366121,0,0.6,206.89,0.81,63,0,10261012,0,0.38,2.9,488,0,82179788,0,-1,
1728053249,24-01-2023 18:02,227.87,1.93,404,0,63552648,0,0.92,224.7,0.16,22,0,8366121,0,0.62,205.57,0.83,66,0,10261011,0,0.39,2.92,492,0,82179780,0,-1,
1728053249,24-01-2023 18:01,227.49,2.05,429,0,63552641,0,0.92,227.7,0.16,21,0,8366121,0,0.6,212.02,0.84,71,0,10261010,0,0.4,3.05,521,0,82179772,0,-1,
1728053249,24-01-2023 18:00,226.97,1.98,417,0,63552634,0,0.93,226.3,0.16,21,0,8366120,0,0.6,214.35,0.8,66,0,10261009,0,0.39,2.94,504,0,82179763,0,-1,
1728053249,24-01-2023 17:59,226.36,1.73,360,0,63552628,0,0.92,226.47,0.16,22,0,8366120,0,0.62,214.83,0.81,67,0,10261007,0,0.39,2.7,449,0,82179755,0,-1,
1728053249,24-01-2023 17:58,226.3,1.96,408,0,63552621,0,0.92,224.4,0.16,22,0,8366120,0,0.62,218.75,0.78,66,0,10261006,0,0.39,2.9,496,0,82179747,0,-1,
1728053249,24-01-2023 17:57,226.4,1.95,406,0,63552614,0,0.92,221.36,0.17,22,0,8366119,0,0.6,219.12,0.78,66,0,10261005,0,0.39,2.9,494,0,82179738,0,-1,
1728053249,24-01-2023 17:56,226.42,2.06,429,0,63552607,0,0.92,219.36,0.16,21,0,8366119,0,0.6,220.52,0.78,68,0,10261004,0,0.4,3,518,0,82179730,0,-1,
1728053249,24-01-2023 17:55,226.89,2.35,495,0,63552599,0,0.93,218.09,0.16,20,0,8366118,0,0.6,220.31,0.78,68,0,10261003,0,0.4,3.29,583,0,82179720,0,-1,
1728053249,24-01-2023 17:54,224.82,2.32,485,0,63552591,0,0.93,225.07,0.16,21,0,8366118,0,0.6,219.19,0.78,66,0,10261002,0,0.39,3.26,572,0,82179711,0,-1,
1728053249,24-01-2023 17:53,224.7,2.29,478,0,63552584,0,0.93,224.56,0.16,21,0,8366118,0,0.6,219.91,0.79,67,0,10261001,0,0.39,3.24,566,0,82179703,0,-1,
1728053249,24-01-2023 17:52,221.76,2.36,481,0,63552575,0,0.92,228.08,0.16,23,0,8366117,0,0.64,218.32,0.78,68,0,10260999,0,0.4,3.3,572,0,82179691,0,-1,
1728053249,24-01-2023 17:51,220.91,2.37,486,0,63552567,0,0.93,226.86,0.16,21,0,8366117,0,0.6,219.18,0.79,69,0,10260998,0,0.4,3.32,576,0,82179682,0,-1,
1728053249,24-01-2023 17:50,221.58,2.46,506,0,63552559,0,0.93,226.7,0.16,22,0,8366117,0,0.63,221.08,0.79,69,0,10260997,0,0.4,3.41,597,0,82179673,0,-1,
1728053249,24-01-2023 17:49,223.07,2.51,515,0,63552550,0,0.92,224.85,0.16,20,0,8366116,0,0.58,221.15,0.86,66,0,10260996,0,0.35,3.53,601,0,82179662,0,-1,
1728053249,24-01-2023 17:48,221.46,2.12,436,0,63552542,0,0.93,229.32,0.16,23,0,8366116,0,0.63,220.65,0.79,66,0,10260995,0,0.38,3.07,525,0,82179653,0,-1,
1728053249,24-01-2023 17:47,223.26,2.34,485,0,63552534,0,0.93,225.98,0.16,22,0,8366115,0,0.62,221.25,0.83,66,0,10260994,0,0.36,3.33,573,0,82179643,0,-1,
1728053249,24-01-2023 17:46,222.4,2.39,494,0,63552526,0,0.93,224.5,0.16,22,0,8366115,0,0.62,221.76,0.82,65,0,10260992,0,0.36,3.37,581,0,82179633,0,-1,
1728053249,24-01-2023 17:45,223.06,2.4,497,0,63552518,0,0.93,224.89,0.16,22,0,8366115,0,0.62,220.41,0.84,66,0,10260991,0,0.36,3.4,585,0,82179624,0,-1,
1728053249,24-01-2023 17:44,218.26,2.5,507,0,63552509,0,0.93,225.53,0.16,21,0,8366114,0,0.6,223.88,0.83,66,0,10260990,0,0.36,3.49,594,0,82179613,0,-1,
1728053249,24-01-2023 17:43,222.73,2.45,507,0,63552500,0,0.93,222.4,0.17,22,0,8366114,0,0.6,221.78,0.84,68,0,10260989,0,0.37,3.46,597,0,82179603,0,-1,
1728053249,24-01-2023 17:42,220.98,2.16,439,0,63552492,0,0.92,227.81,0.16,22,0,8366114,0,0.62,220.67,0.8,68,0,10260988,0,0.39,3.12,529,0,82179594,0,-1,
1728053249,24-01-2023 17:41,220.43,2.46,504,0,63552484,0,0.93,228.37,0.16,21,0,8366113,0,0.6,220.51,0.8,68,0,10260987,0,0.39,3.42,593,0,82179584,0,-1,
1728053249,24-01-2023 17:40,222.21,2.38,491,0,63552476,0,0.93,223.89,0.16,21,0,8366113,0,0.6,221.26,0.8,70,0,10260986,0,0.4,3.34,582,0,82179575,0,-1,
1728053249,24-01-2023 17:39,221.96,2.36,481,0,63552468,0,0.92,225.35,0.16,22,0,8366112,0,0.62,221.39,0.79,68,0,10260984,0,0.39,3.31,571,0,82179564,0,-1,
1728053249,24-01-2023 17:38,221.95,1.94,396,0,63552459,0,0.92,225.68,0.16,22,0,8366112,0,0.62,219.93,0.78,68,0,10260983,0,0.4,2.88,486,0,82179554,0,-1,
1728053249,24-01-2023 17:37,223.93,1.83,372,0,63552453,0,0.91,226.64,0.16,22,0,8366112,0,0.62,218.82,0.79,67,0,10260982,0,0.39,2.78,461,0,82179547,0,-1,
1728053249,24-01-2023 17:36,222.21,1.61,321,0,63552447,0,0.9,224.51,0.16,21,0,8366111,0,0.6,219.96,0.8,70,0,10260981,0,0.4,2.57,412,0,82179539,0,-1,
1728053249,24-01-2023 17:35,223.34,1.87,380,0,63552441,0,0.91,232.54,0.16,19,0,8366111,0,0.52,215.04,0.82,68,0,10260980,0,0.39,2.85,467,0,82179532,0,-1,
1728053249,24-01-2023 17:34,223.39,1.8,369,0,63552435,0,0.92,226.6,0.16,22,0,8366111,0,0.62,219.59,0.79,69,0,10260979,0,0.4,2.75,460,0,82179525,0,-1,
1728053249,24-01-2023 17:33,222.54,2.54,536,0,63552427,0,0.95,228.44,0.16,23,0,8366110,0,0.63,219.62,0.85,65,0,10260978,0,0.35,3.55,624,0,82179515,0,-1,
1728053249,24-01-2023 17:32,224.28,2.54,541,0,63552417,0,0.95,226.38,0.16,21,0,8366110,0,0.6,219.76,0.84,66,0,10260976,0,0.36,3.54,628,0,82179503,0,-1,
1728053249,24-01-2023 17:31,223.47,2.46,522,0,63552408,0,0.95,228.05,0.16,22,0,8366109,0,0.63,220.36,0.86,83,0,10260975,0,0.44,3.48,627,0,82179492,0,-1,
1728053249,24-01-2023 17:30,227.12,2.22,473,0,63552400,0,0.94,224.85,0.16,21,0,8366109,0,0.6,220.09,0.86,81,0,10260974,0,0.43,3.24,575,0,82179483,0,-1,
1728053249,24-01-2023 17:29,223.47,2.44,518,0,63552392,0,0.95,232.06,0.16,19,0,8366109,0,0.53,216.04,0.9,79,0,10260972,0,0.41,3.5,616,0,82179473,0,-1,
1728053249,24-01-2023 17:28,225.85,2.44,523,0,63552383,0,0.95,228.62,0.16,21,0,8366108,0,0.6,216.67,0.86,80,0,10260971,0,0.43,3.46,624,0,82179462,0,-1,
1728053249,24-01-2023 17:27,226.47,2.45,527,0,63552374,0,0.95,228.47,0.16,21,0,8366108,0,0.6,216.58,0.87,79,0,10260970,0,0.42,3.48,627,0,82179452,0,-1,
1728053249,24-01-2023 17:26,225.97,2.56,549,0,63552365,0,0.95,226.9,0.16,22,0,8366107,0,0.63,217.11,0.88,82,0,10260968,0,0.43,3.6,653,0,82179440,0,-1,
1728053249,24-01-2023 17:25,225.16,2.7,577,0,63552355,0,0.95,227.37,0.16,22,0,8366107,0,0.62,216.7,0.85,64,0,10260966,0,0.35,3.71,663,0,82179428,0,-1,
1728053249,24-01-2023 17:24,226.11,2.45,520,0,63552346,0,0.94,225.19,0.16,21,0,8366107,0,0.6,219.68,0.85,67,0,10260965,0,0.36,3.46,608,0,82179418,0,-1,
1728053249,24-01-2023 17:23,226.22,2.78,597,0,63552337,0,0.95,224.65,0.16,22,0,8366106,0,0.62,220.12,0.86,66,0,10260964,0,0.35,3.8,685,0,82179407,0,-1,
1728053249,24-01-2023 17:22,228.58,2.78,603,0,63552327,0,0.95,222.68,0.17,22,0,8366106,0,0.6,218.1,0.86,65,0,10260963,0,0.35,3.81,690,0,82179396,0,-1,
1728053249,24-01-2023 17:21,227.69,2.81,607,0,63552317,0,0.95,224.28,0.16,21,0,8366106,0,0.6,220.46,0.85,67,0,10260962,0,0.36,3.82,695,0,82179385,0,-1,
1728053249,24-01-2023 17:20,222.73,3.04,643,0,63552306,0,0.95,226.86,0.16,22,0,8366105,0,0.62,218.88,0.86,65,0,10260961,0,0.35,4.06,730,0,82179372,0,-1,
1728053249,24-01-2023 17:19,222.51,2.56,541,0,63552297,0,0.95,222.75,0.17,21,0,8366105,0,0.58,224.71,0.82,66,0,10260959,0,0.36,3.55,628,0,82179361,0,-1,
1728053249,24-01-2023 17:18,224.97,2.37,495,0,63552288,0,0.93,219.6,0.16,21,0,8366104,0,0.6,224.56,0.76,68,0,10260958,0,0.4,3.29,584,0,82179350,0,-1,
1728053249,24-01-2023 17:17,223.99,3.11,647,0,63552278,0,0.93,219.02,0.17,22,0,8366104,0,0.6,224.66,0.76,68,0,10260957,0,0.4,4.04,737,0,82179339,0,-1,
1728053249,24-01-2023 17:16,222.8,3.22,667,0,63552267,0,0.93,220.03,0.17,22,0,8366104,0,0.6,221.76,0.85,65,0,10260956,0,0.35,4.24,754,0,82179327,0,-1,
1728053249,24-01-2023 17:15,220.9,3.19,655,0,63552256,0,0.93,225.84,0.16,22,0,8366103,0,0.62,221.96,0.84,65,0,10260955,0,0.35,4.19,742,0,82179314,0,-1,
1728053249,24-01-2023 17:14,223.57,3.3,686,0,63552244,0,0.93,220.8,0.17,22,0,8366103,0,0.6,222.79,0.78,67,0,10260954,0,0.39,4.25,775,0,82179301,0,-1,
1728053249,24-01-2023 17:13,222.3,3.25,671,0,63552233,0,0.93,223.46,0.17,22,0,8366103,0,0.58,220.52,0.78,67,0,10260953,0,0.39,4.2,760,0,82179289,0,-1,
1728053249,24-01-2023 17:12,225.43,2.89,592,0,63552222,0,0.91,222.29,0.17,22,0,8366102,0,0.6,218.26,0.78,66,0,10260951,0,0.39,3.84,680,0,82179275,0,-1,
1728053249,24-01-2023 17:11,224.13,3.11,648,0,63552211,0,0.93,221.06,0.16,21,0,8366102,0,0.6,219.19,0.78,66,0,10260950,0,0.39,4.05,735,0,82179263,0,-1,
1728053249,24-01-2023 17:10,226.05,3.08,647,0,63552200,0,0.93,222.73,0.16,21,0,8366101,0,0.6,221.52,0.78,69,0,10260949,0,0.4,4.02,737,0,82179250,0,-1,
1728053249,24-01-2023 17:09,225.92,3.09,649,0,63552189,0,0.93,221.62,0.16,21,0,8366101,0,0.62,221.6,0.79,70,0,10260948,0,0.4,4.04,740,0,82179238,0,-1,
